,train_loss,test_loss,ram_usage,runtime,train_misclass,train_sensitivity,train_specificity,train_auc,test_misclass,test_sensitivity,test_specificity,test_auc,train_sample_misclass,test_sample_misclass
0,1.3628139051257184,1.199664562185701,36.368207872,0.0,0.5144960883571099,0.9990521327014218,0.0008944543828264759,0.524029029495799,0.4650735294117647,1.0,0.0,0.5223775178952229,0.5098354481447925,0.47390008520271787
1,0.46145693393903275,0.42365630914152935,36.505055232,410.3374614715576,0.1619880349746894,0.809478672985782,0.8649373881932021,0.9109623650899965,0.14338235294117652,0.8006872852233677,0.9209486166007905,0.9188161308286812,0.21384316838871653,0.20133280735265624
2,0.4939969495354919,0.45164594821741433,36.510322688,412.00921058654785,0.21583064887252645,0.919431279620853,0.6565295169946332,0.9168352423505075,0.21139705882352944,0.9106529209621993,0.6482213438735178,0.921953737283186,0.2545055284054337,0.23176321949388967
3,0.4426492723894761,0.418000626436931,39.511334912,405.71468687057495,0.14818223653934648,0.8246445497630331,0.8774597495527728,0.9139034667525795,0.15992647058823528,0.8041237113402062,0.8814229249011858,0.918856878964454,0.20042150945525872,0.1970786694842006
4,0.4356882586702735,0.4344670236668815,39.518580736,402.2016661167145,0.1661297745052922,0.6938388625592417,0.9660107334525939,0.9231227055761388,0.1783088235294118,0.7010309278350515,0.9604743083003953,0.9240183094956739,0.19670949674656124,0.2038160974694485
5,0.42080162240048236,0.42141270528856617,39.52365568,401.04417276382446,0.15324436263230556,0.7203791469194313,0.9660107334525939,0.9311961101832148,0.15992647058823528,0.7216494845360825,0.9762845849802372,0.9279437132417858,0.18604552373805316,0.19693800810194795
6,0.403472220995371,0.41008026429128924,39.527919616,397.7027657032013,0.14265991716520943,0.762085308056872,0.947227191413238,0.9367336730281731,0.17095588235294112,0.738831615120275,0.932806324110672,0.9286364315499233,0.17702937627933513,0.19353608196686012
7,0.3972815699143859,0.39232056451155917,39.533002752,396.3619680404663,0.14219972388403135,0.7668246445497631,0.943649373881932,0.9366353254372652,0.15625,0.7422680412371134,0.9604743083003953,0.9382122434565285,0.17877594895777094,0.18588401664682708
8,0.4180266364949258,0.43357388038562883,39.537414144,390.5426182746887,0.1684307409111827,0.6796208530805687,0.9749552772808586,0.9412915751723202,0.18382352941176472,0.6735395189003437,0.9802371541501976,0.9337978620811431,0.1956834280537023,0.207308516888286
9,0.3891827851802677,0.39053639017318376,39.54130944,392.1270384788513,0.1270133456051542,0.8369668246445497,0.9069767441860465,0.9371694545947823,0.15808823529411764,0.8041237113402062,0.8853754940711462,0.9297773793515614,0.16865697651361933,0.18595144060263236
10,0.38712645499374,0.38571813290174706,39.545729024,390.0651488304138,0.13897837091578458,0.8085308056872038,0.9105545617173524,0.9422046816844567,0.15625,0.7731958762886598,0.924901185770751,0.9344498322535078,0.16807547581351223,0.18348866680815856
11,0.41814946374400974,0.41323639938437495,39.552479232,388.38556385040283,0.14910262310170275,0.75260663507109,0.943649373881932,0.932652248005494,0.15808823529411764,0.7422680412371134,0.9565217391304348,0.9309454925770478,0.1849665161207662,0.19443880014887405
12,0.5305132963715727,0.48743124379154634,39.556780032,389.0778269767761,0.2885411872986654,0.95260663507109,0.48389982110912344,0.9195533662854285,0.2536764705882353,0.9553264604810997,0.5059288537549407,0.9162082501392228,0.30611771942026866,0.276328747150938
13,0.39760805695534696,0.3906259509993841,39.560945664,387.5727553367615,0.13943856419696277,0.861611374407583,0.8595706618962433,0.9361274788255942,0.15625,0.845360824742268,0.841897233201581,0.9319506132594433,0.17484983923467157,0.1882895631284469
14,0.3797087750687045,0.38713210760512506,39.564955648,388.34562849998474,0.13897837091578458,0.7753554502369668,0.9418604651162791,0.9439825687373357,0.14889705882352944,0.7628865979381443,0.9525691699604744,0.9354549529359031,0.1666825830442913,0.1818242301765265
15,0.39578013479299695,0.39181310015776727,39.569260544,386.90823101997375,0.13529682466635984,0.8786729857819905,0.851520572450805,0.9426438545473044,0.15257352941176472,0.8625429553264605,0.8300395256916996,0.937207122774133,0.17453438303635982,0.18450597803184798
