,train_loss,test_loss,ram_usage,runtime,train_misclass,train_sensitivity,train_specificity,train_auc,test_misclass,test_sensitivity,test_specificity,test_auc,train_sample_misclass,test_sample_misclass
0,1.0283098695834358,1.013260607845871,36.404051968,0.0,0.5216191352345907,0.9485981308411215,0.022644927536231884,0.35235845862115667,0.5174953959484346,0.894927536231884,0.056179775280898875,0.3815203821310319,0.5094641903762863,0.5077161745056724
1,0.5752523577282982,0.586530899740098,39.641997312,482.94646430015564,0.22677092916283348,0.8084112149532711,0.7391304347826086,0.8609914668833807,0.22836095764272557,0.8369565217391305,0.704119850187266,0.8656434891168648,0.2772983782059921,0.28165560832534575
2,0.4573547673944399,0.4917514944801491,39.660527616,471.12348794937134,0.1513339466421343,0.8149532710280374,0.8813405797101449,0.9216121495327103,0.1694290976058932,0.7934782608695652,0.8689138576779026,0.9151061173533084,0.2074815304968255,0.23240019614962037
3,0.43734692907545036,0.4823456371759439,39.66091264,473.2907280921936,0.14581416743330267,0.7850467289719626,0.9211956521739131,0.9216781796017879,0.15653775322283614,0.7971014492753623,0.8913857677902621,0.9140747978070889,0.19439640858767981,0.21890644285853866
4,0.4196171975592099,0.4685273042538367,36.473962496,490.95165395736694,0.1379944802207912,0.8065420560747664,0.9157608695652174,0.9313371935527563,0.15837937384898715,0.7898550724637681,0.8951310861423221,0.9207240948813983,0.18789200557366836,0.21313572041347262
5,0.4136581964601187,0.46980851486317154,36.474253312,487.6373121738434,0.14075436982520695,0.7785046728971963,0.9375,0.9329379994582149,0.16022099447513816,0.7608695652173914,0.9213483146067416,0.9198556152635293,0.18546418913386253,0.2155153153310685
6,0.41909197245521135,0.4930904318495759,36.474253312,486.692076921463,0.1430542778288868,0.7616822429906542,0.9492753623188406,0.9338531084924829,0.16574585635359118,0.7391304347826086,0.9325842696629213,0.917223036421864,0.18600802520349835,0.21933932795287014
7,0.41848614408224555,0.4650383469814442,36.474195968,488.27469539642334,0.13569457221711134,0.8504672897196262,0.8777173913043478,0.9375194704049843,0.15285451197053412,0.8405797101449275,0.8539325842696629,0.9206019649351355,0.18436723764193086,0.20633728316823663
8,0.42677993831236827,0.4775188727696453,36.474519552,487.0040900707245,0.1476540938362465,0.8682242990654205,0.8369565217391305,0.9340571244751457,0.151012891344383,0.894927536231884,0.8014981273408239,0.9242658633230201,0.18992640463871346,0.20139245063243216
9,0.3883624400168629,0.44155942052266717,36.474257408,484.5574793815613,0.12373505059797607,0.8168224299065421,0.9338768115942029,0.9430710754435866,0.14548802946592998,0.8007246376811594,0.9101123595505618,0.9333441893285567,0.1728690209277357,0.1932509069312386
