,train_loss,test_loss,ram_usage,runtime,train_misclass,train_sensitivity,train_specificity,train_auc,test_misclass,test_sensitivity,test_specificity,test_auc,train_sample_misclass,test_sample_misclass
0,0.9623377390255201,0.9324024767035337,36.387385344,0.0,0.5009199632014719,0.013623978201634877,0.9972041006523765,0.35272602302575057,0.45488029465930013,0.02040816326530612,0.9765100671140939,0.3845363648815231,0.5092443162248592,0.48185747663815404
1,0.4911049222610644,0.5625978573701903,36.521496576,286.8299939632416,0.2092916283348666,0.623069936421435,0.9627213420316869,0.909908216964498,0.22836095764272557,0.5714285714285714,0.9362416107382551,0.850842350362964,0.24369513028082268,0.2573641876251538
2,0.4524242328294855,0.5282955817104987,36.524199936,284.1503312587738,0.16697332106715734,0.7320617620345141,0.9366262814538676,0.9190221885890401,0.1952117863720073,0.7142857142857143,0.8791946308724832,0.8616764826736064,0.20872724620734373,0.23918589071282015
3,0.4479660218421197,0.5274523506962191,36.526501888,278.8664197921753,0.16881324747010118,0.7338782924613987,0.9310344827586207,0.9197493086434176,0.20810313075506448,0.6979591836734694,0.8691275167785235,0.8602657170250652,0.2050459534376904,0.2398720137013678
4,0.44533955368971984,0.5264504929456373,36.528914432,275.6086299419403,0.14857405703771853,0.7929155313351499,0.9114631873252563,0.9219835733506692,0.19705340699815843,0.7673469387755102,0.8322147651006712,0.863265306122449,0.1962752327931625,0.23837970900713823
5,0.45526901342418813,0.5361248116644602,36.531326976,270.4024522304535,0.15639374425023,0.8710263396911898,0.8154706430568499,0.9204036320450866,0.20257826887661146,0.8571428571428571,0.7483221476510067,0.8756608683741953,0.21566888045395438,0.2523704892388957
6,0.4445124263005541,0.5296360321024545,36.5333504,269.18133902549744,0.16789328426862926,0.701180744777475,0.9664492078285182,0.9211916981342895,0.20810313075506448,0.6612244897959184,0.8993288590604027,0.8709080947815369,0.2039884367955992,0.23034454320776732
7,0.4447448571884869,0.5357773990906687,36.535263232,266.48795080184937,0.1784728610855566,0.6802906448683016,0.9664492078285182,0.9277450898234512,0.2117863720073665,0.6204081632653061,0.9261744966442953,0.874414463772086,0.21131106032581848,0.23468434417906936
8,0.4257848854195203,0.5225937632001605,36.537008128,260.31973481178284,0.15041398344066237,0.7611262488646685,0.940354147250699,0.9299002093327001,0.1933701657458563,0.7428571428571429,0.8590604026845637,0.8775921106697713,0.1900964925666756,0.2244092674964413
9,0.423264952349347,0.5272502459691801,36.538642432,257.5691249370575,0.1384544618215271,0.7874659400544959,0.9375582479030755,0.9305342173894273,0.1952117863720073,0.7591836734693878,0.8422818791946308,0.8776742911929873,0.18635994704315606,0.22295230697969914
10,0.4270296483935899,0.5156576216609001,36.5403136,254.96198225021362,0.16145354185832572,0.7157129881925522,0.9645852749301025,0.9328306978405634,0.1952117863720073,0.6857142857142857,0.9026845637583892,0.8822764004930832,0.19759417444073868,0.22617503006175965
11,0.4283014435839179,0.5344563469587907,36.542099456,254.64859533309937,0.13661453541858326,0.8346957311534968,0.8928238583410997,0.9314026983856919,0.18784530386740328,0.8244897959183674,0.802013422818792,0.8759348034515819,0.18968749195627155,0.23567920895331596
12,0.4207170500561891,0.5140008260478903,36.543664128,256.5177583694458,0.15501379944802207,0.7329700272479565,0.9599254426840633,0.933168440450222,0.1915285451197053,0.7020408163265306,0.8959731543624161,0.8801944939049446,0.18846132514068104,0.21913542205972336
13,0.4375915453775434,0.5213892099742827,36.545142784,255.64653491973877,0.1692732290708372,0.6866485013623979,0.97856477166822,0.937078297878824,0.1915285451197053,0.6489795918367347,0.9395973154362416,0.8880975208875497,0.2066768691786388,0.2265072442381345
14,0.4130915201164239,0.5355947408120129,36.546924544,256.26204657554626,0.13293468261269548,0.8174386920980926,0.9179869524697111,0.9355859664983033,0.19705340699815843,0.7918367346938775,0.8120805369127517,0.8781947678400219,0.1830973188491064,0.22916039273618394
15,0.4244103124402217,0.5184738663405386,36.548509696,255.60392022132874,0.16421343146274148,0.7048138056312443,0.9701770736253494,0.9385299985694611,0.20626151012891347,0.6408163265306123,0.9194630872483222,0.8811121764141898,0.19841455813731146,0.23234700328907254
16,0.4328563987024573,0.5477224949030164,36.550008832,255.11885142326355,0.14627414903403868,0.8991825613079019,0.8070829450139795,0.9371925716941221,0.22099447513812154,0.8693877551020408,0.7046979865771812,0.8841665525270511,0.2034478905820044,0.25246124513198365
17,0.4110355332789831,0.5177319352055256,36.551716864,256.2716443538666,0.155933762649494,0.7293369663941871,0.961789375582479,0.9389997909212415,0.1952117863720073,0.7020408163265306,0.889261744966443,0.8841939460347897,0.18849404396380232,0.22415572650627247
18,0.40754691650042474,0.5274253134519821,36.553203712,253.94423818588257,0.12695492180312784,0.8356039963669392,0.9114631873252563,0.936849750248228,0.18784530386740328,0.8040816326530612,0.8187919463087249,0.8813587179838378,0.17890000557698504,0.22777406031153946
19,0.4065920460105732,0.5082663834386111,36.5548544,255.53347992897034,0.1384544618215271,0.7747502270663034,0.9506057781919851,0.9390082556483008,0.1896869244935543,0.7428571428571429,0.8657718120805369,0.8875907409943843,0.17763319878090789,0.21488265574884124
20,0.4017074712459615,0.49937307627694993,36.556193792,254.72594904899597,0.13615455381784725,0.779291553133515,0.9506057781919851,0.9407748441855368,0.18047882136279925,0.763265306122449,0.8657718120805369,0.8902205177372963,0.17718347775273247,0.2139628483881677
