,train_loss,test_loss,ram_usage,runtime,train_misclass,train_sensitivity,train_specificity,train_auc,test_misclass,test_sensitivity,test_specificity,test_auc,train_sample_misclass,test_sample_misclass
0,0.9407527690852908,0.9044528433664942,36.388241408,0.0,0.47676023930050626,0.06255924170616113,0.9579606440071556,0.3946782083781974,0.5238970588235294,0.05154639175257732,0.9644268774703557,0.37815628268340057,0.4917090007697359,0.5068109187003631
1,0.5323722375116977,0.5190597668385428,36.522164224,280.1964349746704,0.2540266912103083,0.5099526066350711,0.9686940966010733,0.8990266979796353,0.25183823529411764,0.5326460481099656,0.9960474308300395,0.9131249745324153,0.270747193851235,0.26725418058108363
2,0.48340300478200116,0.4508015167677524,39.52218112,272.30412912368774,0.17671421997238845,0.6976303317535545,0.9418604651162791,0.9034370787374204,0.18014705882352944,0.6872852233676976,0.9723320158102767,0.9188568789644541,0.22310717918184575,0.21035218325173555
3,0.4730916100030783,0.4448129665380339,39.52707584,272.769704580307,0.17671421997238845,0.6985781990521327,0.9409660107334525,0.9045248370058245,0.19117647058823528,0.6735395189003437,0.9644268774703557,0.9188297135406055,0.2164972151591067,0.20685968938596078
4,0.48547570585846145,0.45972290891278733,39.529066496,269.80989480018616,0.18821905200184075,0.6644549763033175,0.9508050089445438,0.9049572272761958,0.20220588235294112,0.6494845360824743,0.9683794466403162,0.9172269535335424,0.2295841357418218,0.22356133970855296
5,0.481094033933164,0.45384427298195446,39.531876352,265.7230432033539,0.16014726184997696,0.7630331753554502,0.9123434704830053,0.908351066986579,0.15441176470588236,0.7697594501718213,0.932806324110672,0.9130163128370212,0.20541038762826014,0.2006467414998262
6,0.46187647290024,0.44370201448597846,39.53375232,263.06246733665466,0.1776346065347446,0.6729857819905213,0.9633273703041145,0.915064137890105,0.18566176470588236,0.6735395189003437,0.9762845849802372,0.9209621993127148,0.21346042611810456,0.20913197079452284
7,0.4914115600127746,0.48708951990154536,39.535890432,260.03774213790894,0.21398987574781403,0.5753554502369668,0.9847942754919499,0.9154346370041289,0.22058823529411764,0.5945017182130584,0.9920948616600791,0.921641334908928,0.243012862637225,0.2425592041061877
8,0.4650772198213599,0.43485759100405325,39.537762304,259.1810839176178,0.1523239760699494,0.7981042654028436,0.8944543828264758,0.9153634197831266,0.14154411764705888,0.8041237113402062,0.9209486166007905,0.9207720413457752,0.2036655202719151,0.20103897899709466
9,0.4720253344828053,0.46915543490609163,39.539634176,256.4445617198944,0.19696272434422457,0.6151658767772512,0.9803220035778175,0.9211523624617419,0.21323529411764708,0.6082474226804123,0.9920948616600791,0.9207041277861538,0.2288428840085135,0.23145908890506017
